time,Nodes1Paths2.timeDiffObserver_Std.ScaledTimeDiff:vector
10.85,-5.42905e-07
10.86,-3.88329e-07
10.87,-3.03839e-07
10.88,-2.61019e-07
10.89,-3.46883e-07
10.9,-7.97403e-07
10.91,-8.68923e-07
10.92,-8.15316e-07
10.93,-1.13665e-06
10.94,-1.2735e-06
10.95,-1.26394e-06
10.96,-1.18556e-06
10.97,-1.10484e-06
10.98,-1.02157e-06
10.99,-9.63525e-07
11,-8.91864e-07
11.01,-7.80984e-07
11.02,-6.83023e-07
11.03,-6.23549e-07
11.04,-7.16159e-07
11.05,-5.46109e-07
11.06,-2.36344e-07
11.07,-2.76944e-07
11.08,-2.76941e-07
11.09,-2.35551e-07
11.1,1.09227e-07
11.11,2.97414e-07
11.12,1.80924e-07
11.13,-2.71941e-07
11.14,-7.66597e-07
11.15,-1.14173e-06
11.16,-1.13175e-06
11.17,-9.31388e-07
11.18,-6.50708e-07
11.19,-6.95637e-07
11.2,-9.98657e-07
11.21,-5.24644e-07
11.22,-7.4357e-08
11.23,3.39253e-07
11.24,4.86497e-07
11.25,5.39147e-07
11.26,4.68967e-07
11.27,-6.1337e-08
11.28,-6.15756e-07
11.29,-5.75976e-07
11.3,-5.78249e-07
11.31,-6.27589e-07
11.32,-1.02542e-06
11.33,-1.15166e-06
11.34,-1.00079e-06
11.35,-8.71841e-07
11.36,-7.55221e-07
11.37,-6.56941e-07
11.38,-5.7569e-07
11.39,-4.88257e-07
11.4,-3.69067e-07
11.41,-3.06966e-07
11.42,-2.72036e-07
11.43,-2.41946e-07
11.44,9.842e-08
11.45,6.8464e-07
11.46,5.11067e-07
11.47,1.49209e-07
11.48,-4.54301e-07
11.49,-5.35913e-07
11.5,-4.91296e-07
11.51,-3.38306e-07
11.52,-2.00059e-07
11.53,-6.4575e-08
11.54,8.1125e-08
11.55,-5.6651e-08
11.56,-3.41103e-07
11.57,-1.73703e-07
11.58,1.48099e-07
11.59,6.27819e-07
11.6,6.75837e-07
11.61,6.88541e-07
11.62,6.94761e-07
11.63,1.01924e-06
11.64,1.29275e-06
11.65,1.17661e-06
11.66,1.471e-06
11.67,1.86454e-06
11.68,1.5874e-06
11.69,1.33538e-06
11.7,1.10332e-06
11.71,1.15456e-06
11.72,1.09014e-06
11.73,8.71775e-07
11.74,8.70128e-07
11.75,8.43808e-07
11.76,6.88938e-07
11.77,5.48352e-07
11.78,4.77173e-07
11.79,6.94293e-07
11.8,7.4767e-07
11.81,6.98112e-07
11.82,6.00442e-07
11.83,5.24338e-07
11.84,4.70258e-07
11.85,4.24752e-07
11.86,3.82461e-07
11.87,3.44581e-07
11.88,3.2695e-07
11.89,3.13459e-07
11.9,2.97779e-07
11.91,3.33255e-07
11.92,4.0226e-07
11.93,5.4288e-07
11.94,7.11206e-07
11.95,9.01536e-07
11.96,6.16164e-07
11.97,3.47948e-07
11.98,1.05158e-07
11.99,8.16e-08
12,7.0519e-08
12.01,1.3429e-08
12.02,6.2373e-08
12.03,1.09507e-07
12.04,-1.2783e-08
12.05,-4.8348e-08
12.06,-6.0189e-08
12.07,-5.56909e-07
12.08,-7.85471e-07
12.09,-7.41491e-07
12.1,-7.80801e-07
12.11,-8.63592e-07
12.12,-1.01011e-06
12.13,-1.07147e-06
12.14,-1.20853e-06
12.15,-1.64238e-06
12.16,-1.71952e-06
12.17,-1.59203e-06
12.18,-1.18205e-06
12.19,-1.06421e-06
12.2,-1.17814e-06
12.21,-9.97486e-07
12.22,-1.05085e-06
12.23,-1.41309e-06
12.24,-1.17545e-06
12.25,-9.47009e-07
12.26,-9.39639e-07
12.27,-8.40051e-07
12.28,-7.23088e-07
12.29,-6.69708e-07
12.3,-6.68025e-07
12.31,-6.99358e-07
12.32,-7.52078e-07
12.33,-4.83092e-07
12.34,1.13908e-07
12.35,-1.9548e-08
12.36,-2.50471e-07
12.37,-5.57681e-07
12.38,-9.06129e-07
12.39,-1.15288e-06
12.4,-1.05691e-06
12.41,-9.38791e-07
12.42,-8.11133e-07
12.43,-6.89453e-07
12.44,-3.55535e-07
12.45,1.47165e-07
12.46,5.02212e-07
12.47,6.64018e-07
12.48,5.73848e-07
12.49,4.27662e-07
12.5,3.02049e-07
12.51,2.41769e-07
12.52,1.81631e-07
12.53,1.32931e-07
12.54,1.35431e-07
12.55,1.37251e-07
12.56,1.38399e-07
12.57,1.35409e-07
12.58,1.32271e-07
12.59,1.28981e-07
12.6,2.58261e-07
12.61,4.70671e-07
12.62,8.08701e-07
12.63,6.44738e-07
12.64,2.55706e-07
12.65,-4.60704e-07
12.66,-1.0354e-06
12.67,-1.43184e-06
12.68,-1.00107e-06
12.69,-8.58382e-07
12.7,-9.44702e-07
12.71,-1.06259e-06
12.72,-1.10971e-06
12.73,-1.06345e-06
12.74,-1.125e-06
12.75,-1.20828e-06
12.76,-1.30451e-06
12.77,-1.34054e-06
12.78,-1.37884e-06
12.79,-1.52008e-06
12.8,-1.46069e-06
12.81,-1.27819e-06
12.82,-1.09172e-06
12.83,-1.22375e-06
12.84,-1.6813e-06
12.85,-1.98851e-06
12.86,-2.04151e-06
12.87,-1.68006e-06
12.88,-1.08814e-06
12.89,-4.69897e-07
12.9,6.0013e-08
12.91,2.6335e-07
12.92,2.95641e-07
12.93,1.88151e-07
12.94,3.656e-09
12.95,-2.42044e-07
12.96,1.29969e-07
12.97,2.76779e-07
12.98,1.25289e-07
12.99,-6.8069e-08
13,-2.18195e-07
13.01,-2.56595e-07
13.02,-2.86803e-07
13.03,-3.1371e-07
13.04,-3.3841e-07
13.05,-5.59206e-07
13.06,-8.79966e-07
13.07,-8.66196e-07
13.08,-8.59205e-07
13.09,-8.59135e-07
13.1,-7.36266e-07
13.11,-6.10254e-07
13.12,-4.94074e-07
13.13,-3.02405e-07
13.14,-1.14702e-07
13.15,5.598e-09
13.16,8.8062e-08
13.17,1.50048e-07
13.18,1.91358e-07
13.19,5.33382e-07
13.2,1.11491e-06
13.21,1.24305e-06
13.22,1.2405e-06
13.23,1.06923e-06
13.24,9.26856e-07
13.25,7.25333e-07
13.26,3.80653e-07
13.27,7.2329e-08
13.28,-1.94077e-07
13.29,-3.28877e-07
13.3,-3.01081e-07
13.31,-1.82176e-07
13.32,-2.00576e-07
13.33,-1.82934e-07
13.34,-1.28544e-07
13.35,-1.08532e-07
13.36,-8.9589e-08
13.37,-6.8189e-08
13.38,-1.28854e-07
13.39,-2.07806e-07
13.4,-2.82906e-07
13.41,-5.39425e-07
13.42,-8.2727e-07
13.43,-7.2579e-07
13.44,-6.16907e-07
13.45,-5.02127e-07
13.46,-4.20136e-07
13.47,-3.43135e-07
13.48,-2.72445e-07
13.49,-5.14153e-07
13.5,-6.77237e-07
13.51,-5.57457e-07
13.52,-5.29687e-07
13.53,-5.18544e-07
13.54,-4.40354e-07
13.55,-2.11992e-07
13.56,7.3651e-08
13.57,-2.12749e-07
13.58,-9.1024e-08
13.59,4.47186e-07
13.6,4.73495e-07
13.61,4.58273e-07
13.62,4.36693e-07
13.63,7.35746e-07
13.64,1.01145e-06
13.65,9.78687e-07
13.66,1.12936e-06
13.67,1.30817e-06
13.68,1.07301e-06
13.69,9.83087e-07
13.7,1.00872e-06
13.71,9.01149e-07
13.72,8.10637e-07
13.73,7.43467e-07
13.74,5.62925e-07
13.75,3.83686e-07
13.76,2.45406e-07
13.77,1.62295e-07
13.78,1.04848e-07
13.79,7.8158e-08
13.8,2.78801e-07
13.81,6.08721e-07
13.82,7.75651e-07
13.83,8.26222e-07
13.84,7.57952e-07
13.85,6.93317e-07
13.86,8.89759e-07
13.87,1.53041e-06
13.88,1.43869e-06
13.89,1.29533e-06
13.9,1.52558e-06
13.91,1.69607e-06
13.92,1.77561e-06
13.93,1.39776e-06
13.94,1.12218e-06
13.95,9.27522e-07
13.96,8.22847e-07
13.97,7.1963e-07
13.98,6.1766e-07
13.99,5.83848e-07
14,3.52107e-07
14.01,-3.47803e-07
14.02,-3.96494e-07
14.03,-2.28481e-07
14.04,-8.8081e-08
14.05,2.07271e-07
14.06,5.80943e-07
14.07,6.86063e-07
14.08,7.88366e-07
14.09,8.87796e-07
14.1,9.01042e-07
14.11,9.65738e-07
14.12,1.12848e-06
14.13,1.07355e-06
14.14,9.94562e-07
14.15,1.00089e-06
14.16,9.52925e-07
14.17,8.81616e-07
14.18,8.25346e-07
14.19,4.25564e-07
14.2,-2.47636e-07
14.21,-1.56652e-07
14.22,-9.3232e-08
14.23,-7.1232e-08
14.24,-6.25888e-07
14.25,-1.10847e-06
14.26,-1.2331e-06
14.27,-1.08307e-06
14.28,-8.12094e-07
14.29,-4.19404e-07
14.3,-2.97466e-07
14.31,-3.31469e-07
14.32,-2.10179e-07
14.33,-1.18379e-07
14.34,-5.6779e-08
14.35,-3.0607e-08
14.36,-1.8616e-07
14.37,-6.4708e-07
14.38,-6.34593e-07
14.39,-5.31405e-07
14.4,-4.95725e-07
14.41,-2.67837e-07
14.42,3.28e-09
14.43,-6.601e-08
14.44,-1.05689e-07
14.45,-1.21789e-07
14.46,-1.78563e-07
14.47,-2.17584e-07
14.48,-2.33084e-07
14.49,-2.46496e-07
14.5,-2.63827e-07
14.51,-2.90727e-07
14.52,-3.08904e-07
14.53,-3.13116e-07
14.54,-2.68426e-07
14.55,-5.12765e-07
14.56,-9.04094e-07
14.57,-7.99924e-07
14.58,-7.04154e-07
14.59,-6.16974e-07
14.6,-5.42387e-07
14.61,-4.55456e-07
14.62,-3.45866e-07
14.63,-6.5617e-08
14.64,1.74824e-07
14.65,1.68134e-07
14.66,4.07043e-07
14.67,7.32154e-07
14.68,8.48684e-07
14.69,1.06652e-06
14.7,1.36486e-06
14.71,1.18075e-06
14.72,9.88511e-07
14.73,7.88541e-07
14.74,6.15777e-07
14.75,4.12371e-07
14.76,1.30881e-07
14.77,6.6466e-08
14.78,2.13306e-07
14.79,9.75146e-07
14.8,1.19788e-06
14.81,1.09144e-06
14.82,9.93483e-07
14.83,1.08802e-06
14.84,1.37936e-06
14.85,1.21989e-06
14.86,1.03751e-06
14.87,8.7194e-07
14.88,7.82331e-07
14.89,7.29088e-07
14.9,7.32108e-07
14.91,4.2074e-07
14.92,7.6542e-08
14.93,5.71462e-07
14.94,7.41535e-07
14.95,6.53665e-07
14.96,8.1117e-08
14.97,-1.87888e-07
14.98,-5.5188e-08
14.99,1.36418e-07
15,2.63845e-07
15.01,2.26465e-07
15.02,2.03963e-07
15.03,2.86266e-07
15.04,8.17296e-07
15.05,9.03909e-07
15.06,7.12115e-07
15.07,4.36835e-07
15.08,1.84475e-07
15.09,-4.4515e-08
15.1,-2.35427e-07
15.11,-2.60393e-07
15.12,-7.493e-09
15.13,-1.7682e-08
15.14,-4.3868e-08
15.15,7.5032e-08
15.16,-2.6112e-08
15.17,-2.08565e-07
15.18,-2.35465e-07
15.19,-2.59022e-07
15.2,-2.79922e-07
15.21,-3.41502e-07
15.22,-2.77188e-07
15.23,-4.7888e-08
15.24,-1.10586e-07
15.25,-1.69086e-07
15.26,-1.19896e-07
15.27,2.15861e-07
15.28,5.66567e-07
15.29,5.43897e-07
15.3,9.14834e-07
15.31,1.5158e-06
15.32,1.94257e-06
15.33,1.95659e-06
15.34,1.54845e-06
15.35,1.19953e-06
15.36,8.87177e-07
15.37,6.29807e-07
15.38,4.50765e-07
15.39,3.09837e-07
15.4,2.28647e-07
15.41,1.32157e-07
15.42,2.3615e-08
15.43,-1.21185e-07
15.44,-2.33888e-07
15.45,-3.21088e-07
15.46,-2.77131e-07
15.47,-2.283e-07
15.48,-1.7401e-07
15.49,-1.71826e-07
15.5,-2.4465e-07
15.51,-4.6866e-07
15.52,-4.91931e-07
15.53,-4.38194e-07
15.54,-3.48704e-07
15.55,-2.65723e-07
15.56,-2.00511e-07
15.57,-3.58021e-07
15.58,-3.83631e-07
15.59,-2.74941e-07
15.6,-1.77443e-07
15.61,-1.05392e-07
15.62,-7.5392e-08
15.63,-5.0566e-08
15.64,-2.1747e-08
15.65,2.3153e-08
15.66,4.9005e-08
15.67,6.4507e-08
15.68,6.9007e-08
15.69,7.3061e-08
15.7,7.6761e-08
15.71,7.5098e-08
15.72,7.3105e-08
15.73,7.0715e-08
15.74,4.4837e-08
15.75,1.5294e-08
15.76,-1.4596e-08
15.77,-3.5399e-08
15.78,-5.9896e-08
15.79,-1.14896e-07
15.8,-5.00694e-07
15.81,-1.01901e-06
15.82,-3.96805e-07
15.83,1.73229e-07
15.84,6.89949e-07
15.85,6.82688e-07
15.86,5.84524e-07
15.87,3.96644e-07
15.88,1.68511e-07
15.89,1.0571e-08
15.9,9.9871e-08
15.91,6.62e-10
15.92,-1.79223e-07
15.93,-3.07823e-07
15.94,-3.65334e-07
15.95,-3.66334e-07
15.96,-3.23158e-07
15.97,-2.81668e-07
15.98,-2.42678e-07
15.99,-1.9882e-07
16,-2.53206e-07
16.01,-5.30316e-07
16.02,-5.47943e-07
16.03,-4.79219e-07
16.04,-4.20239e-07
16.05,-3.6497e-07
16.06,-3.05789e-07
16.07,-1.46689e-07
16.08,-5.4022e-08
16.09,-2.9122e-08
16.1,-1.71e-08
16.11,-4.811e-09
16.12,9.489e-09
16.13,-1.03039e-07
16.14,-2.00996e-07
16.15,-1.60806e-07
16.16,-1.28801e-07
16.17,-1.13153e-07
16.18,-1.89353e-07
16.19,-1.55966e-07
16.2,-3.5266e-08
16.21,3.76031e-07
16.22,6.83372e-07
16.23,8.52502e-07
16.24,6.69427e-07
16.25,4.94162e-07
16.26,4.55182e-07
16.27,1.82425e-07
16.28,-1.13369e-07
16.29,-1.53569e-07
16.3,-1.94449e-07
16.31,-2.35429e-07
16.32,-2.71129e-07
16.33,-2.84739e-07
16.34,-2.75749e-07
16.35,-1.43864e-07
16.36,1.05512e-07
16.37,5.39332e-07
16.38,5.68947e-07
16.39,4.31949e-07
16.4,7.9359e-08
16.41,1.17641e-07
16.42,3.21567e-07
16.43,4.09577e-07
16.44,4.3573e-07
16.45,4.1255e-07
16.46,3.93053e-07
16.47,1.2853e-08
16.48,-8.42867e-07
16.49,-8.56412e-07
16.5,-7.31059e-07
16.51,-5.77579e-07
16.52,-4.73448e-07
16.53,-4.36135e-07
16.54,-6.22445e-07
16.55,-5.88172e-07
16.56,-4.26694e-07
16.57,-4.04714e-07
16.58,-3.72078e-07
16.59,-3.28588e-07
16.6,-2.96e-07
16.61,-3.01649e-07
16.62,-3.71349e-07
16.63,-3.26853e-07
16.64,-2.5966e-07
16.65,-2.0667e-07
16.66,-1.52451e-07
16.67,-9.4096e-08
16.68,-9.696e-09
16.69,6.601e-08
16.7,1.3481e-07
16.71,1.6807e-07
16.72,-9.0897e-08
16.73,-7.32917e-07
16.74,-6.95088e-07
16.75,-5.72513e-07
16.76,-4.90133e-07
16.77,-3.91299e-07
16.78,-2.99542e-07
16.79,-2.64852e-07
16.8,-2.19003e-07
16.81,-1.6665e-07
16.82,-1.1976e-07
16.83,-5.6684e-08
16.84,2.2916e-08
16.85,8.778e-08
16.86,1.25779e-07
16.87,1.19889e-07
16.88,1.14e-07
16.89,-4.7317e-08
16.9,-6.88137e-07
16.91,-9.46176e-07
16.92,-9.92107e-07
16.93,-7.88127e-07
16.94,-6.04614e-07
16.95,-4.37334e-07
16.96,-3.28565e-07
16.97,-2.31676e-07
16.98,-1.49986e-07
16.99,-1.47449e-07
17,-1.57854e-07
17.01,-1.70754e-07
17.02,2.06812e-07
17.03,6.22375e-07
17.04,6.09405e-07
17.05,8.25784e-07
17.06,1.14701e-06
17.07,8.81842e-07
17.08,6.14389e-07
17.09,3.44609e-07
17.1,3.19208e-07
17.11,2.455e-07
17.12,5.911e-08
17.13,-8.5633e-08
17.14,-2.00974e-07
17.15,-2.56274e-07
17.16,-2.71055e-07
17.17,-2.12435e-07
17.18,2.48475e-07
17.19,3.75808e-07
17.2,2.38318e-07
17.21,-2.95715e-07
17.22,-5.92614e-07
17.23,-5.75034e-07
17.24,-2.112e-08
17.25,3.85698e-07
17.26,2.80018e-07
17.27,3.14088e-07
17.28,3.77355e-07
17.29,3.56875e-07
17.3,2.55174e-07
17.31,1.37985e-07
17.32,5.75905e-07
17.33,6.38327e-07
17.34,3.17947e-07
17.35,6.9006e-08
17.36,-1.17098e-07
17.37,-2.05298e-07
17.38,-2.54668e-07
17.39,-1.49643e-07
17.4,4.02177e-07
17.41,4.99071e-07
17.42,3.9585e-07
17.43,3.7197e-07
17.44,3.21337e-07
17.45,2.49457e-07
17.46,4.58789e-07
17.47,4.99203e-07
17.48,3.16523e-07
17.49,2.24593e-07
17.5,1.4852e-07
17.51,7.743e-08
17.52,4.7531e-08
17.53,3.3851e-08
17.54,2.9661e-08
17.55,3.7123e-08
17.56,7.404e-08
17.57,4.7656e-07
17.58,3.67555e-07
17.59,-2.64545e-07
17.6,-2.50472e-07
17.61,-1.74563e-07
17.62,-7.2663e-08
17.63,1.3721e-08
17.64,9.3247e-08
17.65,1.63047e-07
17.66,2.65776e-07
17.67,3.77726e-07
17.68,4.45636e-07
17.69,4.75772e-07
17.7,4.75882e-07
17.71,6.2783e-08
17.72,-1.59928e-07
17.73,-1.30138e-07
17.74,-5.88055e-07
17.75,-8.4974e-07
17.76,-5.0766e-07
17.77,-4.43725e-07
17.78,-4.26341e-07
17.79,-1.91951e-07
17.8,-1.45716e-07
17.81,-2.10946e-07
17.82,-2.17346e-07
17.83,-2.46763e-07
17.84,-2.99663e-07
17.85,-3.99186e-07
17.86,-5.07228e-07
17.87,-6.24038e-07
17.88,-6.65533e-07
17.89,-7.09099e-07
17.9,-8.14919e-07
17.91,-7.08737e-07
17.92,-5.54577e-07
17.93,-7.74197e-07
17.94,-6.2357e-07
17.95,-1.7888e-07
17.96,-1.713e-08
17.97,2.8675e-08
17.98,-7.6025e-08
17.99,-1.70883e-07
18,-2.52961e-07
18.01,-3.09461e-07
18.02,-3.41361e-07
18.03,-4.01428e-07
18.04,-6.26048e-07
18.05,-6.3669e-07
18.06,-5.36105e-07
18.07,-7.55425e-07
18.08,-7.65361e-07
18.09,-5.62281e-07
18.1,-3.05582e-07
18.11,-4.3392e-08
18.12,2.21518e-07
18.13,4.50336e-07
18.14,6.65359e-07
18.15,8.64389e-07
18.16,9.97298e-07
18.17,1.08671e-06
18.18,1.08205e-06
18.19,1.15497e-06
18.2,1.28951e-06
18.21,1.3317e-06
18.22,1.28707e-06
18.23,1.12901e-06
18.24,1.5172e-06
18.25,1.95814e-06
18.26,2.33381e-06
18.27,2.23362e-06
18.28,1.97631e-06
18.29,1.74707e-06
18.3,1.54108e-06
18.31,1.34824e-06
18.32,1.13728e-06
18.33,9.62937e-07
18.34,8.25767e-07
18.35,4.14718e-07
18.36,1.43919e-07
18.37,1.45519e-07
18.38,5.75149e-07
18.39,9.55712e-07
18.4,8.74242e-07
18.41,8.03056e-07
18.42,7.1466e-07
18.43,4.6618e-07
18.44,6.9048e-07
18.45,1.29072e-06
18.46,6.5525e-07
18.47,7.792e-08
18.48,-4.1359e-07
18.49,-3.53229e-07
18.5,-2.14064e-07
18.51,-8.2864e-08
18.52,-5.1248e-08
18.53,-6.3668e-08
18.54,-1.20768e-07
18.55,-1.64108e-07
18.56,-1.98696e-07
18.57,-2.28096e-07
18.58,-4.67656e-07
18.59,-9.21676e-07
18.6,-8.96651e-07
18.61,-9.17188e-07
18.62,-1.07542e-06
18.63,-9.5599e-07
18.64,-8.65971e-07
18.65,-1.0701e-06
18.66,-9.75105e-07
18.67,-7.5262e-07
18.68,-6.1564e-07
18.69,-5.11018e-07
18.7,-4.32138e-07
18.71,-4.21998e-07
18.72,-3.95231e-07
18.73,-3.46141e-07
18.74,-3.0375e-07
18.75,-2.63805e-07
18.76,-2.27115e-07
18.77,-1.9854e-07
18.78,-1.07067e-07
18.79,2.77343e-07
18.8,3.6941e-07
18.81,2.77371e-07
18.82,1.18881e-07
18.83,8.8886e-08
18.84,1.89986e-07
18.85,5.46224e-07
18.86,7.71718e-07
18.87,7.43648e-07
18.88,6.25483e-07
18.89,4.05748e-07
18.9,-5.9552e-08
18.91,-1.88774e-07
18.92,-1.60688e-07
18.93,-1.25998e-07
18.94,-8.6345e-08
18.95,-4.2745e-08
18.96,4.835e-09
18.97,3.9503e-08
18.98,5.7203e-08
18.99,6.7335e-08
19,4.9561e-08
19.01,-2.8429e-08
19.02,-3.3472e-08
19.03,-1.5365e-08
19.04,-5.265e-09
19.05,1.3641e-08
19.06,3.8496e-08
19.07,7.2396e-08
19.08,1.08619e-07
19.09,1.47219e-07
19.1,1.64666e-07
19.11,3.59372e-07
19.12,8.58602e-07
19.13,5.64261e-07
19.14,1.59684e-07
19.15,-7.116e-09
19.16,1.15519e-07
19.17,3.3475e-07
19.18,2.7236e-07
19.19,1.91254e-07
19.2,9.5264e-08
19.21,4.8191e-08
19.22,1.36028e-07
19.23,4.00538e-07
19.24,3.18839e-07
19.25,2.34688e-07
19.26,2.61198e-07
19.27,1.90314e-07
19.28,1.24173e-07
19.29,2.28583e-07
19.3,7.867e-09
19.31,-3.88847e-07
19.32,-3.97357e-07
19.33,-4.79555e-07
19.34,-6.36765e-07
19.35,-5.51208e-07
19.36,-4.64856e-07
19.37,-4.06976e-07
19.38,-3.30992e-07
19.39,-2.64723e-07
19.4,-2.41833e-07
19.41,-2.24814e-07
19.42,-2.13468e-07
19.43,-2.23868e-07
19.44,-2.35661e-07
19.45,-2.48561e-07
19.46,-3.35022e-07
19.47,-4.39996e-07
19.48,-5.68906e-07
19.49,-6.73832e-07
19.5,-8.37758e-07
19.51,-1.14329e-06
19.52,-1.34575e-06
19.53,-1.44754e-06
19.54,-1.25518e-06
19.55,-1.08035e-06
19.56,-9.17505e-07
19.57,-7.74935e-07
19.58,-7.05018e-07
19.59,-7.09538e-07
19.6,-5.59905e-07
19.61,-4.292e-07
19.62,-3.4991e-07
19.63,6.4023e-08
19.64,3.61288e-07
19.65,5.2798e-08
19.66,-3.0605e-08
19.67,-1.2407e-08
19.68,-1.5297e-08
19.69,-1.28342e-07
19.7,-3.29142e-07
19.71,-2.50916e-07
19.72,-1.74528e-07
19.73,-1.02338e-07
19.74,-7.1722e-08
19.75,-5.0087e-08
19.76,-3.4687e-08
19.77,2.10985e-07
19.78,4.1357e-07
19.79,7.197e-08
19.8,2.68837e-07
19.81,7.23053e-07
19.82,-3.6757e-08
19.83,-4.00372e-07
19.84,-3.59182e-07
19.85,-4.08549e-07
19.86,-3.21044e-07
19.87,1.0856e-08
19.88,1.8682e-08
19.89,-3.1186e-08
19.9,-2.1986e-08
19.91,-1.8799e-08
19.92,-2.3188e-08
19.93,-6.2888e-08
19.94,-3.16008e-07
19.95,-7.38728e-07
19.96,-6.54158e-07
19.97,-5.96004e-07
19.98,-5.76424e-07
19.99,-1.12545e-06
20,-1.49445e-06
20.01,-1.26579e-06
20.02,-9.84708e-07
20.03,-7.1687e-07
20.04,-5.8859e-07
20.05,-4.40344e-07
20.06,-2.81776e-07
20.07,-1.55386e-07
20.08,-1.17443e-07
20.09,-1.69943e-07
20.1,-2.10134e-07
20.11,-2.53945e-07
20.12,-3.05445e-07
20.13,-3.45723e-07
20.14,-3.80252e-07
20.15,-4.05262e-07
20.16,-3.50102e-07
20.17,-2.63143e-07
20.18,-2.15453e-07
20.19,1.29318e-07
20.2,7.09738e-07
20.21,6.50839e-07
20.22,6.12604e-07
20.23,6.05334e-07
20.24,5.94674e-07
20.25,5.86851e-07
20.26,5.86581e-07
20.27,5.57754e-07
20.28,4.01223e-07
20.29,-2.83987e-07
20.3,-4.56964e-07
20.31,-3.15011e-07
20.32,-1.55921e-07
20.33,-9.163e-09
20.34,1.25037e-07
20.35,2.20155e-07
20.36,3.77904e-07
20.37,6.47424e-07
20.38,6.53186e-07
20.39,4.7208e-07
20.4,-9.232e-08
20.41,-2.27977e-07
20.42,-1.63993e-07
20.43,-9.8603e-08
20.44,-6.1658e-08
20.45,-4.7268e-08
20.46,-3.5056e-08
20.47,-3.9861e-08
20.48,-6.6961e-08
20.49,-6.51874e-07
20.5,-1.12396e-06
20.51,-1.15499e-06
20.52,-6.50136e-07
20.53,-7.4143e-08
20.54,-3.743e-09
20.55,3.5106e-08
20.56,5.4137e-08
20.57,6.5537e-08
20.58,6.9079e-08
20.59,6.4589e-08
20.6,-1.73111e-07
20.61,-3.18891e-07
20.62,-2.79701e-07
20.63,-2.40834e-07
20.64,-2.03537e-07
20.65,-1.70847e-07
20.66,-7.0446e-08
20.67,4.4916e-08
20.68,3.9626e-08
20.69,2.9212e-08
20.7,1.4722e-08
20.71,4.8764e-08
20.72,1.0993e-07
20.73,2.0633e-07
20.74,3.96189e-07
20.75,5.54892e-07
20.76,6.11912e-07
20.77,6.07878e-07
20.78,5.76154e-07
20.79,5.14174e-07
20.8,8.0131e-08
20.81,-5.17063e-07
20.82,-5.1963e-08
20.83,1.48565e-07
20.84,7.9575e-08
20.85,8.0275e-08
20.86,8.3344e-08
20.87,8.1754e-08
20.88,8.897e-08
20.89,9.4298e-08
20.9,8.7408e-08
20.91,8.6726e-08
20.92,8.8902e-08
20.93,9.0902e-08
20.94,9.4129e-08
20.95,9.8329e-08
20.96,4.52713e-07
20.97,6.33035e-07
20.98,5.83655e-07
20.99,4.85174e-07
21,3.71512e-07
21.01,2.40322e-07
21.02,-1.2898e-07
21.03,-5.25739e-07
21.04,-6.80959e-07
21.05,-8.09778e-07
21.06,-9.17211e-07
21.07,-9.39631e-07
21.08,-9.19994e-07
21.09,-8.57424e-07
21.1,-7.51108e-07
21.11,-6.70795e-07
21.12,-6.40115e-07
21.13,-6.48757e-07
21.14,-6.46418e-07
21.15,-5.81838e-07
21.16,-5.2476e-07
21.17,-4.70486e-07
21.18,-4.11106e-07
21.19,-3.56449e-07
21.2,-3.05559e-07
21.21,-2.61735e-07
21.22,-2.20845e-07
21.23,-1.83755e-07
21.24,-4.4492e-08
21.25,2.48742e-07
21.26,8.55972e-07
21.27,9.33134e-07
21.28,8.15203e-07
21.29,6.32123e-07
21.3,7.20853e-07
21.31,9.52485e-07
21.32,7.98915e-07
21.33,6.67132e-07
21.34,5.57552e-07
21.35,5.28519e-07
21.36,4.9712e-07
21.37,4.5174e-07
21.38,4.04586e-07
21.39,4.0721e-07
21.4,5.6383e-07
21.41,5.69543e-07
21.42,4.95346e-07
21.43,3.49966e-07
21.44,2.71139e-07
21.45,2.45149e-07
21.46,1.87606e-07
21.47,1.33818e-07
21.48,8.5128e-08
21.49,3.5829e-08
21.5,-9.66e-09
21.51,-4.636e-08
21.52,8.871e-08
21.53,2.38592e-07
21.54,1.90702e-07
21.55,2.08103e-07
21.56,2.65246e-07
21.57,3.14756e-07
21.58,2.96133e-07
21.59,2.07943e-07
21.6,2.74912e-07
21.61,3.3884e-07
21.62,3.7885e-07
21.63,3.67611e-07
21.64,3.52159e-07
21.65,3.61369e-07
21.66,5.00797e-07
21.67,6.73821e-07
21.68,6.45551e-07
21.69,2.97116e-07
21.7,-3.06184e-07
21.71,-1.18263e-07
21.72,5.2216e-08
21.73,1.93916e-07
21.74,3.044e-08
21.75,-7.3016e-08
21.76,6.1584e-08
21.77,1.08682e-07
21.78,1.81315e-07
21.79,5.03235e-07
21.8,6.0596e-07
21.81,5.66956e-07
21.82,4.06876e-07
21.83,2.59156e-07
21.84,1.24066e-07
21.85,-5.01309e-07
21.86,-8.97652e-07
21.87,-8.42582e-07
21.88,-7.55964e-07
21.89,-6.40691e-07
21.9,-4.60511e-07
21.91,-3.03042e-07
21.92,-2.09763e-07
21.93,-5.09173e-07
21.94,-5.90139e-07
21.95,-4.97659e-07
21.96,-4.195e-07
21.97,-3.51051e-07
21.98,-2.95261e-07
21.99,-2.56366e-07
22,-3.69038e-07
22.01,-8.18358e-07
22.02,-7.76061e-07
