time,Nodes1Paths2.timeDiffObserver_Voted.ScaledTimeDiff:vector
46.79,1.35507e-07
46.8,1.36025e-07
46.81,1.3584e-07
46.82,1.3843e-07
46.83,1.39906e-07
46.84,1.39966e-07
46.85,1.46349e-07
46.86,1.5361e-07
46.87,1.58144e-07
46.88,1.56963e-07
46.89,1.55762e-07
46.9,1.57438e-07
46.91,1.57e-07
46.92,1.52771e-07
46.93,1.49047e-07
46.94,1.45584e-07
46.95,1.42746e-07
46.96,1.44787e-07
46.97,1.47251e-07
46.98,1.50111e-07
46.99,1.52503e-07
47,1.51591e-07
47.01,1.43761e-07
47.02,1.37471e-07
47.03,1.32629e-07
47.04,1.31728e-07
47.05,1.32296e-07
47.06,1.36783e-07
47.07,1.37143e-07
47.08,1.3738e-07
47.09,1.3695e-07
47.1,1.4043e-07
47.11,1.42323e-07
47.12,1.4228e-07
47.13,1.46273e-07
47.14,1.48272e-07
47.15,1.45147e-07
47.16,1.45822e-07
47.17,1.48489e-07
47.18,1.4661e-07
47.19,1.44356e-07
47.2,1.46416e-07
47.21,1.38436e-07
47.22,1.37571e-07
47.23,1.41131e-07
47.24,1.41749e-07
47.25,1.39634e-07
47.26,1.38905e-07
47.27,1.42943e-07
47.28,1.47412e-07
47.29,1.47504e-07
47.3,1.47271e-07
47.31,1.49933e-07
47.32,1.49762e-07
47.33,1.47669e-07
47.34,1.45339e-07
47.35,1.4325e-07
47.36,1.41615e-07
47.37,1.45411e-07
47.38,1.44843e-07
47.39,1.43397e-07
47.4,1.41467e-07
47.41,1.40634e-07
47.42,1.39906e-07
47.43,1.41554e-07
47.44,1.45453e-07
47.45,1.49882e-07
47.46,1.49054e-07
47.47,1.47824e-07
47.48,1.45494e-07
47.49,1.43686e-07
47.5,1.42569e-07
47.51,1.40819e-07
47.52,1.3941e-07
47.53,1.38799e-07
47.54,1.3827e-07
47.55,1.39151e-07
47.56,1.43538e-07
47.57,1.40893e-07
47.58,1.3515e-07
47.59,1.3382e-07
47.6,1.31294e-07
47.61,1.29287e-07
47.62,1.27958e-07
47.63,1.29634e-07
47.64,1.2947e-07
47.65,1.3041e-07
47.66,1.31727e-07
47.67,1.32293e-07
47.68,1.36554e-07
47.69,1.38063e-07
47.7,1.37673e-07
47.71,1.47892e-07
47.72,1.55388e-07
47.73,1.58248e-07
47.74,1.56048e-07
47.75,1.49109e-07
47.76,1.47767e-07
47.77,1.48186e-07
47.78,1.49072e-07
47.79,1.44842e-07
47.8,1.42054e-07
47.81,1.40972e-07
47.82,1.45933e-07
47.83,1.49728e-07
47.84,1.51288e-07
47.85,1.53548e-07
47.86,1.51991e-07
47.87,1.43961e-07
47.88,1.41337e-07
47.89,1.40508e-07
47.9,1.38999e-07
47.91,1.37456e-07
47.92,1.36145e-07
47.93,1.38524e-07
47.94,1.39055e-07
47.95,1.37673e-07
47.96,1.37164e-07
47.97,1.36388e-07
47.98,1.35258e-07
47.99,1.29551e-07
48,1.27461e-07
48.01,1.33122e-07
48.02,1.38055e-07
48.03,1.42511e-07
48.04,1.41043e-07
48.05,1.3922e-07
48.06,1.39204e-07
48.07,1.43564e-07
48.08,1.46899e-07
48.09,1.52059e-07
48.1,1.55561e-07
48.11,1.558e-07
48.12,1.55131e-07
48.13,1.48456e-07
48.14,1.42056e-07
48.15,1.4234e-07
48.16,1.42774e-07
48.17,1.42696e-07
48.18,1.43138e-07
48.19,1.43737e-07
48.2,1.44339e-07
48.21,1.44167e-07
48.22,1.43888e-07
48.23,1.47748e-07
48.24,1.52732e-07
48.25,1.5697e-07
48.26,1.5863e-07
48.27,1.60814e-07
48.28,1.62579e-07
48.29,1.63321e-07
48.3,1.63766e-07
48.31,1.63232e-07
48.32,1.57108e-07
48.33,1.52379e-07
48.34,1.52739e-07
48.35,1.50963e-07
48.36,1.50233e-07
48.37,1.51689e-07
48.38,1.51536e-07
48.39,1.48807e-07
48.4,1.47096e-07
48.41,1.45624e-07
48.42,1.43927e-07
48.43,1.46937e-07
48.44,1.47702e-07
48.45,1.45391e-07
48.46,1.47759e-07
48.47,1.49235e-07
48.48,1.46805e-07
48.49,1.44658e-07
48.5,1.42864e-07
48.51,1.41907e-07
48.52,1.44069e-07
48.53,1.51079e-07
48.54,1.48449e-07
48.55,1.46026e-07
48.56,1.43746e-07
48.57,1.41817e-07
48.58,1.41261e-07
48.59,1.37931e-07
48.6,1.38585e-07
48.61,1.40546e-07
48.62,1.39985e-07
48.63,1.35151e-07
48.64,1.32215e-07
48.65,1.363e-07
48.66,1.40262e-07
48.67,1.43723e-07
48.68,1.44512e-07
48.69,1.42955e-07
48.7,1.41985e-07
48.71,1.47396e-07
48.72,1.53685e-07
48.73,1.51655e-07
48.74,1.49721e-07
48.75,1.48003e-07
48.76,1.46474e-07
48.77,1.53061e-07
48.78,1.59424e-07
48.79,1.60692e-07
48.8,1.62963e-07
48.81,1.64925e-07
48.82,1.66092e-07
48.83,1.66804e-07
48.84,1.67464e-07
48.85,1.67337e-07
48.86,1.66876e-07
48.87,1.61978e-07
48.88,1.61649e-07
48.89,1.6201e-07
48.9,1.6237e-07
48.91,1.59656e-07
48.92,1.57025e-07
48.93,1.58785e-07
48.94,1.57863e-07
48.95,1.55334e-07
48.96,1.56277e-07
48.97,1.57189e-07
48.98,1.58049e-07
48.99,1.6001e-07
49,1.6407e-07
49.01,1.64035e-07
49.02,1.62241e-07
49.03,1.5931e-07
49.04,1.56681e-07
49.05,1.57681e-07
49.06,1.59678e-07
49.07,1.56948e-07
49.08,1.51856e-07
49.09,1.49926e-07
49.1,1.55875e-07
49.11,1.60161e-07
49.12,1.56631e-07
49.13,1.56628e-07
49.14,1.5938e-07
49.15,1.56554e-07
49.16,1.56121e-07
49.17,1.57082e-07
49.18,1.57897e-07
49.19,1.58001e-07
49.2,1.5469e-07
49.21,1.51781e-07
49.22,1.51935e-07
49.23,1.55095e-07
49.24,1.57927e-07
49.25,1.60674e-07
49.26,1.63735e-07
49.27,1.65745e-07
49.28,1.66495e-07
49.29,1.61886e-07
49.3,1.60789e-07
49.31,1.62667e-07
49.32,1.68927e-07
49.33,1.71775e-07
49.34,1.71935e-07
49.35,1.70103e-07
49.36,1.67139e-07
49.37,1.61009e-07
49.38,1.56257e-07
49.39,1.48406e-07
49.4,1.38277e-07
49.41,1.35738e-07
49.42,1.36643e-07
49.43,1.41239e-07
49.44,1.45583e-07
49.45,1.45154e-07
49.46,1.4323e-07
49.47,1.43542e-07
49.48,1.52402e-07
49.49,1.50394e-07
49.5,1.47462e-07
49.51,1.45932e-07
49.52,1.47597e-07
49.53,1.50358e-07
49.54,1.52175e-07
49.55,1.46713e-07
49.56,1.37936e-07
49.57,1.37626e-07
49.58,1.37886e-07
49.59,1.38146e-07
49.6,1.36924e-07
49.61,1.36677e-07
49.62,1.41149e-07
49.63,1.44347e-07
49.64,1.45279e-07
49.65,1.53198e-07
49.66,1.59881e-07
49.67,1.60545e-07
49.68,1.56015e-07
49.69,1.53977e-07
49.7,1.50219e-07
49.71,1.4759e-07
49.72,1.44449e-07
49.73,1.44909e-07
49.74,1.42955e-07
49.75,1.42232e-07
49.76,1.46392e-07
49.77,1.46028e-07
49.78,1.44673e-07
49.79,1.46759e-07
49.8,1.47222e-07
49.81,1.38893e-07
49.82,1.3235e-07
49.83,1.3047e-07
49.84,1.3573e-07
49.85,1.40509e-07
49.86,1.42914e-07
49.87,1.37119e-07
49.88,1.36266e-07
49.89,1.36628e-07
49.9,1.32839e-07
49.91,1.3014e-07
49.92,1.31815e-07
49.93,1.32676e-07
49.94,1.36664e-07
49.95,1.43024e-07
49.96,1.47469e-07
49.97,1.48022e-07
49.98,1.45592e-07
49.99,1.46454e-07
50,1.47343e-07
50.01,1.44914e-07
50.02,1.42809e-07
50.03,1.41127e-07
50.04,1.44269e-07
50.05,1.45116e-07
50.06,1.43941e-07
50.07,1.42012e-07
50.08,1.40321e-07
50.09,1.39591e-07
50.1,1.42144e-07
50.11,1.44182e-07
50.12,1.45543e-07
50.13,1.41214e-07
50.14,1.3521e-07
50.15,1.3467e-07
50.16,1.37128e-07
50.17,1.40888e-07
50.18,1.40674e-07
50.19,1.39911e-07
50.2,1.44172e-07
50.21,1.45144e-07
50.22,1.43613e-07
50.23,1.41683e-07
50.24,1.4107e-07
50.25,1.40989e-07
50.26,1.41771e-07
50.27,1.42007e-07
50.28,1.40786e-07
50.29,1.38257e-07
50.3,1.38852e-07
50.31,1.43312e-07
50.32,1.44079e-07
50.33,1.46211e-07
50.34,1.51671e-07
50.35,1.50538e-07
50.36,1.49091e-07
50.37,1.52239e-07
50.38,1.55294e-07
50.39,1.57982e-07
50.4,1.54765e-07
50.41,1.52037e-07
50.42,1.50064e-07
50.43,1.48334e-07
50.44,1.4729e-07
50.45,1.46619e-07
50.46,1.42948e-07
50.47,1.44529e-07
50.48,1.48489e-07
50.49,1.48628e-07
50.5,1.48689e-07
50.51,1.52482e-07
50.52,1.54765e-07
50.53,1.53734e-07
50.54,1.53304e-07
50.55,1.53443e-07
50.56,1.57548e-07
50.57,1.59788e-07
50.58,1.61994e-07
50.59,1.64954e-07
50.6,1.61603e-07
50.61,1.58344e-07
50.62,1.54915e-07
50.63,1.56807e-07
50.64,1.60711e-07
50.65,1.67171e-07
50.66,1.69151e-07
50.67,1.69511e-07
50.68,1.69681e-07
50.69,1.67559e-07
50.7,1.64253e-07
50.71,1.61596e-07
50.72,1.55997e-07
50.73,1.51167e-07
50.74,1.46717e-07
50.75,1.42687e-07
50.76,1.46482e-07
50.77,1.49661e-07
50.78,1.47155e-07
50.79,1.43961e-07
50.8,1.44734e-07
50.81,1.47159e-07
50.82,1.48492e-07
50.83,1.44317e-07
50.84,1.36087e-07
50.85,1.34886e-07
50.86,1.37323e-07
50.87,1.47183e-07
50.88,1.4601e-07
50.89,1.44353e-07
50.9,1.47313e-07
50.91,1.46927e-07
50.92,1.44569e-07
50.93,1.4164e-07
50.94,1.38524e-07
50.95,1.35637e-07
50.96,1.39492e-07
50.97,1.39849e-07
50.98,1.36519e-07
50.99,1.35864e-07
51,1.32935e-07
51.01,1.3201e-07
51.02,1.2943e-07
51.03,1.2678e-07
51.04,1.32983e-07
51.05,1.33965e-07
51.06,1.31701e-07
51.07,1.36647e-07
51.08,1.40815e-07
51.09,1.40085e-07
51.1,1.43079e-07
51.11,1.45468e-07
51.12,1.46729e-07
51.13,1.45568e-07
51.14,1.4409e-07
51.15,1.43014e-07
51.16,1.42404e-07
51.17,1.41661e-07
51.18,1.38232e-07
51.19,1.36233e-07
51.2,1.35193e-07
51.21,1.37149e-07
51.22,1.38876e-07
51.23,1.38346e-07
51.24,1.33892e-07
51.25,1.31618e-07
51.26,1.31212e-07
51.27,1.36091e-07
51.28,1.41344e-07
51.29,1.39807e-07
51.3,1.42285e-07
51.31,1.4653e-07
51.32,1.44637e-07
51.33,1.43615e-07
51.34,1.43385e-07
51.35,1.44114e-07
51.36,1.47937e-07
51.37,1.57498e-07
51.38,1.60498e-07
51.39,1.61796e-07
51.4,1.62957e-07
51.41,1.63525e-07
51.42,1.62069e-07
51.43,1.5564e-07
51.44,1.51788e-07
51.45,1.50523e-07
51.46,1.52942e-07
51.47,1.57507e-07
51.48,1.56677e-07
51.49,1.52367e-07
51.5,1.49729e-07
51.51,1.51289e-07
51.52,1.48309e-07
51.53,1.45853e-07
51.54,1.41576e-07
51.55,1.38163e-07
51.56,1.44455e-07
51.57,1.47554e-07
51.58,1.45291e-07
51.59,1.41361e-07
51.6,1.3973e-07
51.61,1.39967e-07
51.62,1.42627e-07
51.63,1.36853e-07
51.64,1.29523e-07
51.65,1.28719e-07
51.66,1.2908e-07
51.67,1.29442e-07
51.68,1.29158e-07
51.69,1.28439e-07
51.7,1.28306e-07
51.71,1.29815e-07
51.72,1.32139e-07
51.73,1.38199e-07
51.74,1.37671e-07
51.75,1.36349e-07
51.76,1.35112e-07
51.77,1.36014e-07
51.78,1.40774e-07
51.79,1.41135e-07
51.8,1.39209e-07
51.81,1.36928e-07
51.82,1.35698e-07
51.83,1.34581e-07
51.84,1.33551e-07
51.85,1.31824e-07
51.86,1.30139e-07
51.87,1.2549e-07
51.88,1.23102e-07
51.89,1.24064e-07
51.9,1.28501e-07
51.91,1.28184e-07
51.92,1.27018e-07
51.93,1.28195e-07
51.94,1.26607e-07
51.95,1.2356e-07
51.96,1.17031e-07
51.97,1.14253e-07
51.98,1.16013e-07
51.99,1.18648e-07
52,1.20909e-07
52.01,1.25992e-07
52.02,1.26836e-07
52.03,1.26607e-07
52.04,1.26378e-07
52.05,1.22719e-07
52.06,1.17697e-07
52.07,1.14168e-07
52.08,1.13032e-07
52.09,1.14192e-07
52.1,1.19212e-07
52.11,1.25873e-07
52.12,1.31462e-07
52.13,1.34682e-07
52.14,1.33525e-07
52.15,1.29196e-07
52.16,1.28522e-07
52.17,1.28092e-07
52.18,1.28813e-07
52.19,1.32028e-07
52.2,1.35929e-07
52.21,1.32164e-07
52.22,1.26237e-07
52.23,1.25707e-07
52.24,1.25506e-07
52.25,1.2716e-07
52.26,1.32638e-07
52.27,1.34008e-07
52.28,1.35168e-07
52.29,1.35929e-07
52.3,1.35777e-07
52.31,1.36226e-07
52.32,1.36586e-07
52.33,1.38255e-07
52.34,1.38615e-07
52.35,1.43768e-07
52.36,1.48494e-07
52.37,1.47311e-07
52.38,1.50013e-07
52.39,1.57674e-07
52.4,1.62532e-07
52.41,1.61967e-07
52.42,1.59646e-07
52.43,1.59949e-07
52.44,1.60865e-07
52.45,1.58941e-07
52.46,1.59621e-07
52.47,1.61975e-07
52.48,1.64135e-07
52.49,1.65923e-07
52.5,1.66132e-07
52.51,1.67179e-07
52.52,1.63906e-07
52.53,1.60525e-07
52.54,1.60985e-07
52.55,1.6038e-07
52.56,1.62641e-07
52.57,1.64704e-07
52.58,1.61192e-07
52.59,1.57962e-07
52.6,1.60332e-07
52.61,1.62632e-07
52.62,1.59054e-07
52.63,1.55202e-07
52.64,1.52688e-07
52.65,1.54849e-07
52.66,1.55421e-07
52.67,1.52144e-07
52.68,1.48515e-07
52.69,1.45534e-07
52.7,1.43516e-07
52.71,1.41746e-07
52.72,1.40602e-07
52.73,1.44762e-07
52.74,1.43994e-07
52.75,1.42917e-07
52.76,1.41241e-07
52.77,1.40779e-07
52.78,1.40576e-07
52.79,1.40397e-07
52.8,1.43377e-07
52.81,1.48109e-07
52.82,1.52237e-07
52.83,1.55681e-07
52.84,1.53451e-07
52.85,1.51172e-07
52.86,1.48453e-07
52.87,1.46021e-07
52.88,1.46069e-07
52.89,1.47253e-07
52.9,1.44924e-07
52.91,1.43429e-07
52.92,1.424e-07
52.93,1.42022e-07
52.94,1.44009e-07
52.95,1.48669e-07
52.96,1.49549e-07
52.97,1.51433e-07
52.98,1.52993e-07
52.99,1.47277e-07
53,1.43587e-07
53.01,1.47951e-07
53.02,1.50666e-07
53.03,1.49737e-07
53.04,1.52727e-07
53.05,1.55608e-07
53.06,1.54465e-07
53.07,1.56636e-07
53.08,1.60422e-07
53.09,1.64382e-07
53.1,1.65008e-07
53.11,1.64443e-07
53.12,1.58914e-07
53.13,1.54314e-07
53.14,1.52874e-07
53.15,1.56634e-07
53.16,1.59424e-07
53.17,1.6074e-07
53.18,1.61343e-07
53.19,1.6354e-07
53.2,1.65401e-07
53.21,1.63673e-07
53.22,1.59371e-07
53.23,1.54841e-07
53.24,1.50968e-07
53.25,1.47214e-07
53.26,1.44769e-07
53.27,1.47248e-07
53.28,1.49891e-07
53.29,1.47611e-07
53.3,1.47095e-07
53.31,1.49857e-07
53.32,1.52352e-07
53.33,1.55442e-07
53.34,1.59102e-07
53.35,1.55587e-07
53.36,1.55096e-07
53.37,1.58756e-07
53.38,1.61808e-07
53.39,1.6559e-07
53.4,1.6084e-07
53.41,1.56713e-07
53.42,1.56619e-07
53.43,1.53139e-07
53.44,1.49036e-07
53.45,1.45596e-07
53.46,1.43567e-07
53.47,1.42452e-07
53.48,1.44712e-07
53.49,1.4515e-07
53.5,1.43221e-07
53.51,1.42112e-07
53.52,1.43246e-07
53.53,1.45164e-07
53.54,1.42234e-07
53.55,1.43485e-07
53.56,1.45277e-07
53.57,1.41548e-07
53.58,1.41885e-07
53.59,1.45145e-07
53.6,1.46798e-07
53.61,1.45628e-07
53.62,1.48332e-07
53.63,1.48689e-07
53.64,1.48831e-07
53.65,1.56491e-07
53.66,1.58509e-07
53.67,1.58286e-07
53.68,1.58947e-07
53.69,1.58933e-07
53.7,1.55356e-07
53.71,1.52404e-07
53.72,1.50396e-07
53.73,1.48566e-07
53.74,1.49985e-07
53.75,1.51546e-07
53.76,1.5084e-07
53.77,1.51112e-07
53.78,1.52573e-07
53.79,1.52705e-07
53.8,1.51796e-07
53.81,1.53157e-07
53.82,1.54913e-07
53.83,1.56749e-07
53.84,1.58409e-07
53.85,1.60392e-07
53.86,1.62653e-07
53.87,1.64622e-07
53.88,1.65514e-07
53.89,1.62464e-07
53.9,1.56219e-07
53.91,1.55775e-07
53.92,1.57817e-07
53.93,1.55287e-07
53.94,1.55397e-07
53.95,1.57019e-07
53.96,1.54591e-07
53.97,1.55072e-07
53.98,1.58732e-07
53.99,1.57355e-07
54,1.56929e-07
54.01,1.5869e-07
54.02,1.59044e-07
54.03,1.63048e-07
54.04,1.69308e-07
54.05,1.7139e-07
54.06,1.71552e-07
54.07,1.72838e-07
54.08,1.74105e-07
54.09,1.69975e-07
54.1,1.70423e-07
54.11,1.70797e-07
54.12,1.72711e-07
54.13,1.67176e-07
54.14,1.57446e-07
54.15,1.53658e-07
54.16,1.51526e-07
54.17,1.49597e-07
54.18,1.47306e-07
54.19,1.44942e-07
54.2,1.42913e-07
54.21,1.45949e-07
54.22,1.47288e-07
54.23,1.45858e-07
54.24,1.45111e-07
54.25,1.44123e-07
54.26,1.42194e-07
54.27,1.44765e-07
54.28,1.46741e-07
54.29,1.44682e-07
54.3,1.44287e-07
54.31,1.48125e-07
54.32,1.47632e-07
54.33,1.45746e-07
54.34,1.48506e-07
54.35,1.51108e-07
54.36,1.5166e-07
54.37,1.4973e-07
54.38,1.51353e-07
54.39,1.51213e-07
54.4,1.4927e-07
54.41,1.49642e-07
54.42,1.53442e-07
54.43,1.52872e-07
54.44,1.52454e-07
54.45,1.57214e-07
54.46,1.57549e-07
54.47,1.57109e-07
54.48,1.58869e-07
54.49,1.54347e-07
54.5,1.47216e-07
54.51,1.506e-07
54.52,1.54788e-07
54.53,1.57215e-07
54.54,1.50311e-07
54.55,1.43793e-07
54.56,1.43309e-07
54.57,1.4387e-07
54.58,1.44826e-07
54.59,1.41896e-07
54.6,1.42314e-07
54.61,1.42976e-07
54.62,1.46849e-07
54.63,1.49825e-07
54.64,1.51386e-07
54.65,1.52776e-07
54.66,1.56056e-07
54.67,1.60417e-07
54.68,1.60731e-07
54.69,1.59694e-07
54.7,1.58426e-07
54.71,1.54976e-07
54.72,1.52679e-07
54.73,1.53139e-07
54.74,1.44593e-07
54.75,1.35512e-07
54.76,1.3347e-07
54.77,1.33175e-07
54.78,1.33936e-07
54.79,1.37019e-07
54.8,1.39968e-07
54.81,1.42101e-07
54.82,1.41172e-07
54.83,1.40355e-07
54.84,1.39625e-07
54.85,1.42428e-07
54.86,1.42863e-07
54.87,1.39499e-07
54.88,1.42923e-07
54.89,1.4623e-07
54.9,1.42576e-07
54.91,1.41412e-07
54.92,1.43874e-07
54.93,1.43086e-07
54.94,1.41353e-07
54.95,1.39723e-07
54.96,1.39647e-07
54.97,1.38122e-07
54.98,1.34092e-07
54.99,1.37156e-07
55,1.36512e-07
55.01,1.35382e-07
55.02,1.34334e-07
55.03,1.33546e-07
55.04,1.33517e-07
55.05,1.30881e-07
55.06,1.26677e-07
55.07,1.26142e-07
55.08,1.29807e-07
55.09,1.35367e-07
55.1,1.35153e-07
55.11,1.37396e-07
55.12,1.37126e-07
55.13,1.35925e-07
55.14,1.35954e-07
55.15,1.34922e-07
55.16,1.32964e-07
55.17,1.31484e-07
55.18,1.31544e-07
55.19,1.34717e-07
55.2,1.39777e-07
55.21,1.44838e-07
55.22,1.47376e-07
55.23,1.46746e-07
55.24,1.472e-07
55.25,1.44831e-07
55.26,1.42866e-07
55.27,1.43026e-07
55.28,1.458e-07
55.29,1.39545e-07
55.3,1.33981e-07
55.31,1.34094e-07
55.32,1.38154e-07
55.33,1.39219e-07
55.34,1.37789e-07
55.35,1.37265e-07
55.36,1.38352e-07
55.37,1.43473e-07
55.38,1.42182e-07
55.39,1.39476e-07
55.4,1.37046e-07
55.41,1.38583e-07
55.42,1.38305e-07
55.43,1.36075e-07
55.44,1.35319e-07
55.45,1.35089e-07
55.46,1.39726e-07
55.47,1.42067e-07
55.48,1.46127e-07
55.49,1.44016e-07
55.5,1.41618e-07
55.51,1.45206e-07
55.52,1.48813e-07
55.53,1.5145e-07
55.54,1.5371e-07
55.55,1.55697e-07
55.56,1.57156e-07
55.57,1.5447e-07
55.58,1.51553e-07
55.59,1.50523e-07
55.6,1.54063e-07
55.61,1.55806e-07
55.62,1.52576e-07
55.63,1.52765e-07
55.64,1.55209e-07
55.65,1.56269e-07
55.66,1.56402e-07
55.67,1.53987e-07
55.68,1.55148e-07
55.69,1.53719e-07
55.7,1.51102e-07
55.71,1.53463e-07
55.72,1.51652e-07
55.73,1.49822e-07
55.74,1.50945e-07
55.75,1.51278e-07
55.76,1.54638e-07
55.77,1.55193e-07
55.78,1.52723e-07
55.79,1.5455e-07
55.8,1.55972e-07
55.81,1.53395e-07
55.82,1.60456e-07
55.83,1.61365e-07
55.84,1.57435e-07
55.85,1.58981e-07
55.86,1.60165e-07
55.87,1.55866e-07
55.88,1.52054e-07
55.89,1.502e-07
55.9,1.53784e-07
55.91,1.53594e-07
55.92,1.52223e-07
55.93,1.54401e-07
55.94,1.54176e-07
55.95,1.52947e-07
55.96,1.51818e-07
55.97,1.52115e-07
55.98,1.48485e-07
55.99,1.47377e-07
56,1.46424e-07
56.01,1.45095e-07
56.02,1.467e-07
56.03,1.49541e-07
56.04,1.47454e-07
56.05,1.46365e-07
56.06,1.49262e-07
56.07,1.52064e-07
56.08,1.53973e-07
56.09,1.50943e-07
56.1,1.48183e-07
56.11,1.45654e-07
56.12,1.45072e-07
56.13,1.43605e-07
56.14,1.43239e-07
56.15,1.48e-07
56.16,1.51519e-07
56.17,1.5468e-07
56.18,1.53289e-07
56.19,1.53451e-07
56.2,1.55588e-07
56.21,1.57348e-07
56.22,1.57038e-07
56.23,1.53708e-07
56.24,1.52598e-07
56.25,1.53959e-07
56.26,1.52231e-07
56.27,1.51576e-07
56.28,1.52281e-07
56.29,1.48552e-07
56.3,1.46777e-07
56.31,1.39448e-07
56.32,1.36483e-07
56.33,1.35979e-07
56.34,1.35649e-07
56.35,1.39406e-07
56.36,1.43241e-07
56.37,1.47301e-07
56.38,1.47985e-07
56.39,1.45423e-07
56.4,1.42469e-07
56.41,1.47208e-07
56.42,1.5298e-07
56.43,1.54783e-07
56.44,1.57663e-07
56.45,1.60124e-07
56.46,1.55026e-07
56.47,1.51186e-07
56.48,1.48456e-07
56.49,1.45917e-07
56.5,1.43587e-07
56.51,1.46075e-07
56.52,1.46962e-07
56.53,1.44821e-07
56.54,1.42749e-07
56.55,1.40927e-07
56.56,1.39268e-07
56.57,1.38638e-07
56.58,1.38025e-07
56.59,1.37495e-07
56.6,1.37021e-07
56.61,1.36636e-07
56.62,1.36307e-07
56.63,1.39928e-07
56.64,1.42699e-07
56.65,1.4087e-07
56.66,1.44071e-07
56.67,1.47283e-07
56.68,1.45853e-07
56.69,1.50109e-07
56.7,1.58263e-07
56.71,1.57696e-07
56.72,1.56919e-07
56.73,1.60279e-07
56.74,1.59987e-07
56.75,1.57909e-07
56.76,1.55524e-07
56.77,1.53158e-07
56.78,1.50129e-07
56.79,1.47493e-07
56.8,1.45707e-07
56.81,1.44378e-07
56.82,1.43247e-07
56.83,1.4263e-07
56.84,1.425e-07
56.85,1.40774e-07
56.86,1.37e-07
56.87,1.30571e-07
56.88,1.29978e-07
56.89,1.31659e-07
56.9,1.3322e-07
56.91,1.37647e-07
56.92,1.41748e-07
56.93,1.40901e-07
56.94,1.41524e-07
56.95,1.42179e-07
56.96,1.44127e-07
56.97,1.4336e-07
56.98,1.4372e-07
56.99,1.43531e-07
57,1.43984e-07
57.01,1.43238e-07
57.02,1.436e-07
57.03,1.4658e-07
57.04,1.46898e-07
57.05,1.45854e-07
57.06,1.45252e-07
57.07,1.49813e-07
57.08,1.50836e-07
57.09,1.49006e-07
57.1,1.51257e-07
57.11,1.53444e-07
57.12,1.55407e-07
57.13,1.56496e-07
57.14,1.55048e-07
57.15,1.49624e-07
57.16,1.45751e-07
57.17,1.4557e-07
57.18,1.4344e-07
57.19,1.41001e-07
57.2,1.38449e-07
57.21,1.36161e-07
57.22,1.33308e-07
57.23,1.32478e-07
57.24,1.31271e-07
57.25,1.30436e-07
57.26,1.31396e-07
57.27,1.31593e-07
57.28,1.31654e-07
57.29,1.31715e-07
57.3,1.31576e-07
57.31,1.31364e-07
57.32,1.32325e-07
57.33,1.3249e-07
57.34,1.3325e-07
57.35,1.34704e-07
57.36,1.36166e-07
57.37,1.37334e-07
57.38,1.37769e-07
57.39,1.39775e-07
57.4,1.45156e-07
57.41,1.46124e-07
57.42,1.45595e-07
57.43,1.44559e-07
57.44,1.44318e-07
57.45,1.48978e-07
57.46,1.47485e-07
57.47,1.45952e-07
57.48,1.45522e-07
57.49,1.41722e-07
57.5,1.37352e-07
57.51,1.42108e-07
57.52,1.45398e-07
57.53,1.44188e-07
57.54,1.43137e-07
57.55,1.49495e-07
57.56,1.5812e-07
57.57,1.5807e-07
57.58,1.58216e-07
57.59,1.53186e-07
57.6,1.48586e-07
57.61,1.44356e-07
57.62,1.41295e-07
57.63,1.38606e-07
57.64,1.36733e-07
57.65,1.36358e-07
57.66,1.37704e-07
57.67,1.41017e-07
57.68,1.35187e-07
57.69,1.36535e-07
57.7,1.4194e-07
57.71,1.41352e-07
57.72,1.42608e-07
57.73,1.45968e-07
57.74,1.43609e-07
57.75,1.4068e-07
57.76,1.38843e-07
57.77,1.37992e-07
57.78,1.38235e-07
57.79,1.42367e-07
57.8,1.46337e-07
57.81,1.4914e-07
57.82,1.50801e-07
57.83,1.51403e-07
57.84,1.51173e-07
57.85,1.50146e-07
57.86,1.48422e-07
57.87,1.51625e-07
57.88,1.52006e-07
57.89,1.50438e-07
57.9,1.46109e-07
57.91,1.45185e-07
57.92,1.44246e-07
57.93,1.48106e-07
57.94,1.4908e-07
57.95,1.5074e-07
57.96,1.49894e-07
57.97,1.47863e-07
57.98,1.46333e-07
57.99,1.54241e-07
58,1.57394e-07
58.01,1.57962e-07
58.02,1.57732e-07
58.03,1.54364e-07
58.04,1.55271e-07
58.05,1.56174e-07
58.06,1.5307e-07
58.07,1.52843e-07
58.08,1.55358e-07
58.09,1.59018e-07
58.1,1.56284e-07
58.11,1.53743e-07
58.12,1.53259e-07
58.13,1.60381e-07
58.14,1.65204e-07
58.15,1.61074e-07
58.16,1.58721e-07
58.17,1.59513e-07
58.18,1.60792e-07
58.19,1.60242e-07
58.2,1.63302e-07
58.21,1.53639e-07
58.22,1.5008e-07
58.23,1.5344e-07
58.24,1.55587e-07
58.25,1.56384e-07
58.26,1.55602e-07
58.27,1.53162e-07
58.28,1.50142e-07
58.29,1.45275e-07
58.3,1.40599e-07
58.31,1.3893e-07
58.32,1.384e-07
58.33,1.41008e-07
58.34,1.46168e-07
58.35,1.46601e-07
58.36,1.44373e-07
58.37,1.4224e-07
58.38,1.44711e-07
58.39,1.463e-07
58.4,1.44115e-07
58.41,1.4203e-07
58.42,1.40486e-07
58.43,1.39756e-07
58.44,1.39834e-07
